203.998600	92.000000	0.560000	-0.999987	0.000000	-0.005000
9.423977	167.646401	1.680000	0.737286	-0.675414	-0.015000
101.788621	-19.536285	2.800000	-0.087398	0.995860	-0.025000
160.103401	180.828826	3.920000	-0.608066	-0.793115	-0.035000
-18.176187	72.511384	5.040000	0.983716	0.174006	-0.045000
186.357553	31.977449	6.160000	-0.842478	0.535916	-0.055000
62.985805	199.931358	7.280000	0.259055	-0.963673	-0.065000
40.523804	-7.114284	8.400000	0.459609	0.884949	-0.075000
196.823247	130.281282	9.520000	-0.935922	-0.341797	-0.085000
-11.058479	134.541042	10.640000	0.920165	-0.379831	-0.095000
139.208344	-8.881488	11.760000	-0.421503	0.900728	-0.105000
125.297405	198.157376	12.880000	-0.297298	-0.947834	-0.115000
-4.143615	36.282810	14.000000	0.858425	0.497475	-0.125000
200.386308	68.171574	15.120000	-0.967735	0.212754	-0.135000
28.266259	182.654689	16.240000	0.569051	-0.809417	-0.145000
77.780752	-17.728954	17.360000	0.126958	0.979723	-0.155000
176.466859	163.188758	18.480000	-0.754168	-0.635614	-0.165000
-18.177498	96.556185	19.600000	0.983728	-0.040680	-0.175000
170.018525	14.361148	20.720000	-0.696594	0.693204	-0.185000
86.925871	201.732710	21.840000	0.045305	-0.979756	-0.195000
21.764604	7.834523	22.960000	0.627102	0.751477	-0.205000
200.403939	106.585597	24.080000	-0.967892	-0.130229	-0.215000
2.421222	154.326580	25.200000	0.799811	-0.556487	-0.225000
115.893506	-14.209030	26.320000	-0.213335	0.948295	-0.235000
145.987173	186.214816	27.440000	-0.482028	-0.841204	-0.245000
-11.174149	59.084632	28.560000	0.921198	0.293887	-0.255000
190.037650	46.704119	29.680000	-0.875336	0.404428	-0.265000
50.428266	191.333534	30.800000	0.371176	-0.886907	-0.275000
55.665428	-9.019367	31.920000	0.324416	0.901959	-0.285000
186.729160	141.786992	33.040000	-0.845796	-0.444527	-0.295000
-11.140370	119.187470	34.160000	0.920896	-0.242745	-0.305000
149.490114	2.589663	35.280000	-0.513305	0.798307	-0.315000
109.940319	196.389583	36.400000	-0.160181	-0.932050	-0.325000
8.566777	27.384623	37.520000	0.744939	0.576923	-0.335000
196.764575	83.320469	38.640000	-0.935398	0.077496	-0.345000
20.896980	168.860282	39.760000	0.634848	-0.686253	-0.355000
92.508672	-12.271601	40.880000	-0.004542	0.930996	-0.365000
161.759673	168.899857	42.000000	-0.622854	-0.686606	-0.375000
-10.925560	82.460882	43.120000	0.918978	0.085171	-0.385000
173.959821	29.795418	44.240000	-0.731784	0.555398	-0.395000
73.671460	192.749864	45.360000	0.163648	-0.899552	-0.405000
37.727491	5.755555	46.480000	0.484576	0.770040	-0.415000
189.776236	118.796413	47.600000	-0.873002	-0.239254	-0.425000
2.276728	138.044502	48.720000	0.801101	-0.411112	-0.435000
126.865767	-2.044419	49.840000	-0.311301	0.839682	-0.445000
129.604365	184.374186	50.960000	-0.335753	-0.824770	-0.455000
2.398188	49.536029	52.080000	0.800016	0.379143	-0.465000
186.183673	62.962167	53.200000	-0.840926	0.259266	-0.475000
42.476523	176.503034	54.320000	0.442174	-0.754491	-0.485000
71.568272	-3.146996	55.440000	0.182426	0.849527	-0.495000
170.809416	147.982518	56.560000	-0.703656	-0.499844	-0.505000
-3.268290	103.873103	57.680000	0.850610	-0.106010	-0.515000
153.785751	19.411564	58.800000	-0.551658	0.648111	-0.525000
95.448383	186.560575	59.920000	-0.030789	-0.844291	-0.535000
26.086910	25.115151	61.040000	0.588510	0.597186	-0.545000
185.045691	96.757489	62.160000	-0.830765	-0.042478	-0.555000
20.760981	150.861225	63.280000	0.636063	-0.525547	-0.565000
104.661883	1.245845	64.400000	-0.113053	0.810305	-0.575000
143.514820	166.815459	65.520000	-0.459954	-0.667995	-0.585000
4.275066	71.814698	66.640000	0.783258	0.180226	-0.595000
169.589737	48.040757	67.760000	-0.692766	0.392493	-0.605000
64.747847	176.005153	68.880000	0.243323	-0.750046	-0.615000
55.717516	12.453904	70.000000	0.323951	0.710233	-0.625000
171.649740	125.791485	71.120000	-0.711158	-0.301710	-0.635000
11.322324	120.574377	72.240000	0.720336	-0.255128	-0.645000
131.737664	17.278996	73.360000	-0.354801	0.667152	-0.655000
112.925835	172.986660	74.480000	-0.186838	-0.723095	-0.665000
22.711831	46.969014	75.600000	0.618644	0.402062	-0.675000
172.484333	78.571907	76.720000	-0.718610	0.119894	-0.685000
42.381790	155.426868	77.840000	0.443020	-0.566311	-0.695000
85.827997	12.808935	78.960000	0.055107	0.707063	-0.705000
149.218625	145.452994	80.080000	-0.510881	-0.477259	-0.715000
14.863799	91.247390	81.200000	0.688716	0.006720	-0.725000
148.496216	41.249679	82.320000	-0.504431	0.453128	-0.735000
84.742504	166.357886	83.440000	0.064799	-0.663910	-0.745000
47.886295	33.283840	84.560000	0.393872	0.524251	-0.755000
162.902793	105.256376	85.680000	-0.633061	-0.118361	-0.765000
31.911490	129.404959	86.800000	0.536505	-0.333973	-0.775000
110.665132	25.174208	87.920000	-0.166653	0.596659	-0.785000
122.724401	152.596118	89.040000	-0.274325	-0.541037	-0.795000
29.810483	68.598326	90.160000	0.555264	0.208944	-0.805000
152.228424	67.823596	91.280000	-0.537754	0.215861	-0.815000
64.614681	149.063862	92.400000	0.244512	-0.509499	-0.825000
74.130324	33.019628	93.520000	0.159551	0.526610	-0.835000
143.525346	122.535376	94.640000	-0.460048	-0.272637	-0.845000
35.149498	103.918174	95.760000	0.507594	-0.106412	-0.855000
124.768384	46.343690	96.880000	-0.292575	0.407646	-0.865000
98.443120	145.837591	98.000000	-0.057528	-0.480693	-0.875000
52.456232	58.007118	99.120000	0.353069	0.303508	-0.885000
141.934508	90.422894	100.240000	-0.445844	0.014081	-0.895000
57.900753	125.277497	101.360000	0.304458	-0.297121	-0.905000
94.527538	46.883915	102.480000	-0.022567	0.402822	-0.915000
118.946141	124.938511	103.600000	-0.240591	-0.294094	-0.925000
52.687734	86.319567	104.720000	0.351002	0.050718	-0.935000
122.272271	71.372736	105.840000	-0.270288	0.184172	-0.945000
84.393004	124.337162	106.960000	0.067920	-0.288725	-0.955000
77.646143	66.374224	108.080000	0.128159	0.228802	-0.965000
115.634686	99.794974	109.200000	-0.211024	-0.069598	-0.975000
74.377702	99.934243	110.320000	0.157342	-0.070841	-0.985000
96.418945	81.723847	111.440000	-0.039455	0.091751	-0.995000
