87.999994	80.000000	0.009780	1.000000	0.000000	0.000000
87.999994	80.000000	0.009780	0.000000	1.000000	0.000000
87.999994	80.000000	0.009780	0.000000	0.000000	1.000000
130.447151	80.000000	0.061671	1.000000	0.000000	0.000000
130.447151	80.000000	0.061671	0.000000	1.000000	0.000000
130.447151	80.000000	0.061671	0.000000	0.000000	1.000000
143.517153	80.000000	0.077649	1.000000	0.000000	0.000000
143.517153	80.000000	0.077649	0.000000	1.000000	0.000000
143.517153	80.000000	0.077649	0.000000	0.000000	1.000000
152.692845	80.000000	0.088867	1.000000	0.000000	0.000000
152.692845	80.000000	0.088867	0.000000	1.000000	0.000000
152.692845	80.000000	0.088867	0.000000	0.000000	1.000000
159.999940	80.000000	0.097800	1.000000	0.000000	0.000000
159.999940	80.000000	0.097800	0.000000	1.000000	0.000000
159.999940	80.000000	0.097800	0.000000	0.000000	1.000000
74.101089	85.403886	0.029340	1.000000	0.000000	0.000000
74.101089	85.403886	0.029340	0.000000	1.000000	0.000000
74.101089	85.403886	0.029340	0.000000	0.000000	1.000000
42.802063	114.076357	0.185014	1.000000	0.000000	0.000000
42.802063	114.076357	0.185014	0.000000	1.000000	0.000000
42.802063	114.076357	0.185014	0.000000	0.000000	1.000000
33.164708	122.904964	0.232948	1.000000	0.000000	0.000000
33.164708	122.904964	0.232948	0.000000	1.000000	0.000000
33.164708	122.904964	0.232948	0.000000	0.000000	1.000000
26.398879	129.103017	0.266600	1.000000	0.000000	0.000000
26.398879	129.103017	0.266600	0.000000	1.000000	0.000000
26.398879	129.103017	0.266600	0.000000	0.000000	1.000000
21.010886	134.038860	0.293399	1.000000	0.000000	0.000000
21.010886	134.038860	0.293399	0.000000	1.000000	0.000000
21.010886	134.038860	0.293399	0.000000	0.000000	1.000000
80.699393	72.030781	0.048900	1.000000	0.000000	0.000000
80.699393	72.030781	0.048900	0.000000	1.000000	0.000000
80.699393	72.030781	0.048900	0.000000	0.000000	1.000000
84.410300	29.746911	0.308357	1.000000	0.000000	0.000000
84.410300	29.746911	0.308357	0.000000	1.000000	0.000000
84.410300	29.746911	0.308357	0.000000	0.000000	1.000000
85.552934	16.727186	0.388247	1.000000	0.000000	0.000000
85.552934	16.727186	0.388247	0.000000	1.000000	0.000000
